   10.000000000000000        6.4567888276023415E-003
   10.471284866333008        5.7198388046809309E-003
   10.964780807495117        5.0675857591181714E-003
   11.481534957885742        4.4904607045513347E-003
   12.022645950317383        3.9799128735979053E-003
   12.589254379272461        3.5283818014314500E-003
   13.182567596435547        3.1291037969770840E-003
   13.803842544555664        2.7760185900755469E-003
   14.454396247863770        2.4636019599641465E-003
   15.135614395141602        2.1867980061167271E-003
   15.848933219909668        1.9417015624245452E-003
   16.595870971679688        1.7246155379846899E-003
   17.378007888793945        1.5321459330198406E-003
   18.197008132934570        1.3613568020102197E-003
   19.054605484008789        1.2095790564066252E-003
   19.952621459960938        1.0747322405551384E-003
   20.892957687377930        9.5476563203465356E-004
   21.877618789672852        8.4803880877325601E-004
   22.908678054809570        7.5301273472438870E-004
   23.988328933715820        6.6846315571867580E-004
   25.118862152099609        5.9321263454026058E-004
   26.302677154541016        5.2608271791006818E-004
   27.542289733886719        4.6634383296202539E-004
   28.840316772460938        4.1318737244807946E-004
   30.199518203735352        3.6589587969685088E-004
   31.622776031494141        3.2384712196099658E-004
   33.113109588623047        2.8649811401935797E-004
   34.673683166503906        2.5336060960043318E-004
   36.307800292968750        2.2398744351885430E-004
   38.018932342529297        1.9798028203849510E-004
   39.810718536376953        1.7497828809094753E-004
   41.686939239501953        1.5464709130264521E-004
   43.651580810546875        1.3668187138329325E-004
   45.708827972412109        1.2080822378927530E-004
   47.863018035888672        1.0678033017213254E-004
   50.118728637695312        9.4385071346263436E-005
   52.480751037597656        8.3433258716647429E-005
   54.954090118408203        7.3755879693873059E-005
   57.543991088867188        6.5204824038475105E-005
   60.255954742431641        5.7648526539263776E-005
   63.095726013183594        5.0970437389213784E-005
   66.069335937500000        4.5067440646177858E-005
   69.183082580566406        3.9848909364879908E-005
   72.443595886230469        3.5235293616653937E-005
   75.857757568359375        3.1156470539097857E-005
   79.432815551757812        2.7550397082634713E-005
   83.176391601562500        2.4362709623970891E-005
   87.096366882324219        2.1544937967900329E-005
   91.201095581054688        1.9053931203429459E-005
   95.499259948730469        1.6851696377931548E-005
   100.00000000000000        1.4904678189040606E-005
   104.71285247802734        1.3183224831741162E-005
   109.64781188964844        1.1661057309789644E-005
   114.81534576416016        1.0315021653890622E-005
   120.22642517089844        9.1248579918009360E-006
   125.89251708984375        8.0724502268740981E-006
   131.82563781738281        7.1418443851765932E-006
   138.03839111328125        6.3188796127955239E-006
   144.54393005371094        5.5910350857884340E-006
   151.35606384277344        4.9471875711804389E-006
   158.48933410644531        4.3777103684897569E-006
   165.95869445800781        3.8739330142612944E-006
   173.78009033203125        3.4282422784935004E-006
   181.97007751464844        3.0338884747311798E-006
   190.54606628417969        2.6849545282648964E-006
   199.52621459960938        2.3762111720706791E-006
   208.92970275878906        2.1030268656034906E-006
   218.77624511718750        1.8613099928520532E-006
   229.08683776855469        1.6474317001204660E-006
   239.88336181640625        1.4581775964288413E-006
   251.18870544433594        1.2906880689496621E-006
   263.02685546875000        1.1424593909279648E-006
   275.42291259765625        1.0112994257638061E-006
   288.40316772460938        8.9522967733959181E-007
   301.99517822265625        7.9249932290036851E-007
   316.22775268554688        7.0158950566445862E-007
   331.13110351562500        6.2113442308542974E-007
   346.73681640625000        5.4992099771377969E-007
   363.07800292968750        4.8688101298127729E-007
   380.18933105468750        4.3108182774166679E-007
   398.10708618164062        3.8168687740063952E-007
   416.86926269531250        3.3796134602766945E-007
   436.51568603515625        2.9924956637823711E-007
   457.08804321289062        2.6497891992159088E-007
   478.62991333007812        2.3464086547055420E-007
   501.18728637695312        2.0778612521833093E-007
   524.80749511718750        1.8401208760698190E-007
   549.54089355468750        1.6295876477366331E-007
   575.43994140625000        1.4431391428098916E-007
   602.55957031250000        1.2780328603988324E-007
   630.95727539062500        1.1318316373821158E-007
   660.69372558593750        1.0023697430329801E-007
   691.83123779296875        8.8773280878054887E-008
   724.43615722656250        7.8621997114761281E-008
   758.57775878906250        6.9632701778093941E-008
   794.32843017578125        6.1672473913250112E-008
   831.76391601562500        5.4623417999797440E-008
   870.96368408203125        4.8380977597825257E-008
   912.01092529296875        4.2852541916666549E-008
   954.99261474609375        3.7956191447277830E-008
   1000.0000000000000        3.3619393944731019E-008
