   10.000000000000000        5.3477069287572107E-003
   10.471284866333008        4.7383893533537906E-003
   10.964780807495117        4.1989507313357254E-003
   11.481534957885742        3.7215162024636077E-003
   12.022645950317383        3.2990462151784492E-003
   12.589254379272461        2.9253144272443346E-003
   13.182567596435547        2.5947485453374896E-003
   13.803842544555664        2.3023538600827308E-003
   14.454396247863770        2.0435755423002617E-003
   15.135614395141602        1.8142432178264501E-003
   15.848933219909668        1.6111354791443896E-003
   16.595870971679688        1.4312012062929532E-003
   17.378007888793945        1.2716383408079041E-003
   18.197008132934570        1.1300221884677909E-003
   19.054605484008789        1.0041476620964555E-003
   19.952621459960938        8.9229549310731137E-004
   20.892957687377930        7.9277049608315387E-004
   21.877618789672852        7.0421614880113647E-004
   22.908678054809570        6.2535942594307207E-004
   23.988328933715820        5.5518729049003584E-004
   25.118862152099609        4.9272530125523697E-004
   26.302677154541016        4.3699804628568505E-004
   27.542289733886719        3.8740104269278079E-004
   28.840316772460938        3.4326451437123666E-004
   30.199518203735352        3.0399404585003024E-004
   31.622776031494141        2.6907396521119476E-004
   33.113109588623047        2.3805416082521105E-004
   34.673683166503906        2.1052983471208357E-004
   36.307800292968750        1.8613020866767706E-004
   38.018932342529297        1.6452492818832350E-004
   39.810718536376953        1.4541469852664149E-004
   41.686939239501953        1.2852215355832673E-004
   43.651580810546875        1.1359441939043546E-004
   45.708827972412109        1.0040382510037285E-004
   47.863018035888672        8.8746382122027536E-005
   50.118728637695312        7.8445207548456501E-005
   52.480751037597656        6.9343252441245564E-005
   54.954090118408203        6.1300194792138920E-005
   57.543991088867188        5.4193048175939923E-005
   60.255954742431641        4.7912549043913176E-005
   63.095726013183594        4.2361890210771414E-005
   66.069335937500000        3.7455411761815386E-005
   69.183082580566406        3.3117820352705568E-005
   72.443595886230469        2.9283018941870381E-005
   75.857757568359375        2.5892737842161977E-005
   79.432815551757812        2.2895417181430132E-005
   83.176391601562500        2.0245875937252206E-005
   87.096366882324219        1.7903828284483523E-005
   91.201095581054688        1.5833407422571116E-005
   95.499259948730469        1.4003032372034782E-005
   100.00000000000000        1.2384809788753299E-005
   104.71285247802734        1.0954090390272324E-005
   109.64781188964844        9.6890281263006303E-006
   114.81534576416016        8.5703744925644216E-006
   120.22642517089844        7.5812867421054549E-006
   125.89251708984375        6.7067042212936871E-006
   131.82563781738281        5.9333637521532101E-006
   138.03839111328125        5.2494929050195922E-006
   144.54393005371094        4.6446827595496774E-006
   151.35606384277344        4.1096863545598439E-006
   158.48933410644531        3.6365009751354423E-006
   165.95869445800781        3.2179189127452964E-006
   173.78009033203125        2.8476114775314764E-006
   181.97007751464844        2.5199679340233281E-006
   190.54606628417969        2.2300697888097704E-006
   199.52621459960938        1.9735703834345947E-006
   208.92970275878906        1.7466199989922731E-006
   218.77624511718750        1.5458177850095295E-006
   229.08683776855469        1.3681476124247451E-006
   239.88336181640625        1.2109379086093439E-006
   251.18870544433594        1.0718120387808266E-006
   263.02685546875000        9.4868920105895193E-007
   275.42291259765625        8.3974759929796296E-007
   288.40316772460938        7.4334304165507231E-007
   301.99517822265625        6.5802058458144356E-007
   316.22775268554688        5.8251808419390658E-007
   331.13110351562500        5.1570061938098802E-007
   346.73681640625000        4.5656020849826286E-007
   363.07800292968750        4.0420926660271749E-007
   380.18933105468750        3.5787288288779396E-007
   398.10708618164062        3.1685599578404633E-007
   416.86926269531250        2.8054810093783837E-007
   436.51568603515625        2.4840446945206803E-007
   457.08804321289062        2.1994938479468535E-007
   478.62991333007812        1.9476037744039350E-007
   501.18728637695312        1.7246422310447314E-007
   524.80749511718750        1.5272647352966660E-007
   549.54089355468750        1.3524809710043384E-007
   575.43994140625000        1.1976973224159373E-007
   602.55957031250000        1.0606358312865487E-007
   630.95727539062500        9.3927221988151203E-008
   660.69372558593750        8.3180771632256770E-008
   691.83123779296875        7.3665236812556126E-008
   724.43615722656250        6.5239359340844058E-008
   758.57775878906250        5.7778216987663716E-008
   794.32843017578125        5.1171424676762641E-008
   831.76391601562500        4.5321078523594837E-008
   870.96368408203125        4.0140354678551425E-008
   912.01092529296875        3.5552351496762538E-008
   954.99261474609375        3.1489047306701111E-008
   1000.0000000000000        2.7890217103215057E-008
